Column1,Column2
Zanieczyszczenie,Gorz�w Wlkp. ul. Pi�sudskiego - py� zawieszony PM2.5
2017-07-16," 	11.9	"
2017-07-17," 	10.0	"
2017-07-18," 	14.5	"
2017-07-19," 	16.3	"
2017-07-20," 	13.8	"
2017-07-21," 	13.3	"
2017-07-22," 	11.7	"
2017-07-23," 	9.3	"
2017-07-24," 	13.9	"
2017-07-25," 	6.5	"
2017-07-26," 	7.2	"
2017-07-27," 	12.1	"
2017-07-28," 	11.9	"
2017-07-29," 	9.4	"
2017-07-30," 	13.4	"
2017-07-31," 	13.2	"
2017-08-01," 	14.3	"
2017-08-02," 	14.6	"
2017-08-03," 	13.9	"
2017-08-04," 	9.7	"
2017-08-05," 	8.5	"
2017-08-06," 	6.0	"
2017-08-07," 	13.2	"
2017-08-08," 	27.1	"
2017-08-09," 	15.7	"
2017-08-10," 	11.9	"
2017-08-11," 	12.5	"
2017-08-12," 	6.0	"
2017-08-13," 	6.2	"
2017-08-14," 	11.8	"
2017-08-15," 	11.3	"
2017-08-16," 	13.0	"
2017-08-17," 	8.0	"
2017-08-18," 	14.4	"
2017-08-19," 	7.3	"
2017-08-20," 	9.6	"
2017-08-21," 	8.3	"
2017-08-22," 	8.5	"
2017-08-23," 	9.1	"
2017-08-24," 	10.7	"
2017-08-25," 	17.5	"
2017-08-26," 	15.1	"
2017-08-27," 	14.4	"
2017-08-28," 	9.4	"
2017-08-29," 	11.6	"
2017-08-30," 	21.6	"
2017-08-31," 	19.3	"
2017-09-01," 	7.8	"
2017-09-02," 	6.9	"
2017-09-03," 	6.0	"
2017-09-04,
2017-09-05,
2017-09-06,
2017-09-07,
2017-09-08,
2017-09-09,
2017-09-10,
2017-09-11,
2017-09-12,
2017-09-13,
2017-09-14," 	6.9	"
2017-09-15," 	9.4	"
2017-09-16," 	13.4	"
2017-09-17," 	17.3	"
2017-09-18," 	15.0	"
2017-09-19," 	12.6	"
2017-09-20," 	13.2	"
2017-09-21," 	10.5	"
2017-09-22," 	13.9	"
2017-09-23," 	14.4	"
2017-09-24," 	19.1	"
2017-09-25," 	15.9	"
2017-09-26," 	25.8	"
2017-09-27," 	26.2	"
2017-09-28," 	29.2	"
2017-09-29," 	32.7	"
2017-09-30," 	25.8	"
2017-10-01," 	26.7	"
2017-10-02," 	16.6	"
2017-10-03," 	13.4	"
2017-10-04," 	15.3	"
2017-10-05," 	10.6	"
2017-10-06," 	6.1	"
2017-10-07," 	11.2	"
2017-10-08," 	5.4	"
2017-10-09," 	9.7	"
2017-10-10," 	17.0	"
2017-10-11," 	15.9	"
2017-10-12," 	13.7	"
2017-10-13," 	19.9	"
2017-10-14," 	21.3	"
2017-10-15," 	22.2	"
2017-10-16," 	29.2	"
2017-10-17," 	29.6	"
2017-10-18," 	30.1	"
2017-10-19," 	32.7	"
2017-10-20," 	28.3	"
2017-10-21," 	21.7	"
2017-10-22," 	16.2	"
2017-10-23," 	14.1	"
2017-10-24," 	18.6	"
2017-10-25," 	7.0	"
2017-10-26," 	10.3	"
2017-10-27," 	6.3	"
2017-10-28," 	7.0	"
2017-10-29," 	4.9	"
2017-10-30," 	5.2	"
2017-10-31," 	9.6	"
2017-11-01," 	11.7	"
2017-11-02," 	10.6	"
2017-11-03," 	11.2	"
2017-11-04," 	23.3	"
2017-11-05," 	22.9	"
2017-11-06," 	13.2	"
2017-11-07," 	13.7	"
2017-11-08," 	31.4	"
2017-11-09," 	35.6	"
2017-11-10," 	15.7	"
2017-11-11," 	7.2	"
2017-11-12," 	20.2	"
2017-11-13," 	14.8	"
2017-11-14," 	11.6	"
2017-11-15," 	19.9	"
2017-11-16," 	24.2	"
2017-11-17," 	28.3	"
2017-11-18," 	18.4	"
2017-11-19," 	7.6	"
2017-11-20," 	12.6	"
2017-11-21," 	22.2	"
2017-11-22," 	18.8	"
2017-11-23," 	20.4	"
2017-11-24," 	17.7	"
2017-11-25," 	10.5	"
2017-11-26," 	14.1	"
2017-11-27," 	8.8	"
2017-11-28," 	6.7	"
2017-11-29," 	27.8	"
2017-11-30," 	36.6	"
2017-12-01," 	18.2	"
2017-12-02," 	20.2	"
2017-12-03," 	19.7	"
2017-12-04," 	8.5	"
2017-12-05," 	10.5	"
2017-12-06," 	7.9	"
2017-12-07," 	13.2	"
2017-12-08," 	11.4	"
2017-12-09," 	10.6	"
2017-12-10," 	11.0	"
2017-12-11," 	14.3	"
2017-12-12," 	9.2	"
2017-12-13," 	12.1	"
2017-12-14," 	7.6	"
2017-12-15," 	19.3	"
2017-12-16," 	20.1	"
2017-12-17," 	11.4	"
2017-12-18," 	23.4	"
2017-12-19," 	26.0	"
2017-12-20," 	28.2	"
2017-12-21," 	12.6	"
2017-12-22," 	9.9	"
2017-12-23," 	8.8	"
2017-12-24," 	8.3	"
2017-12-25," 	7.0	"
2017-12-26," 	8.8	"
2017-12-27," 	19.3	"
2017-12-28," 	24.5	"
2017-12-29," 	14.1	"
2017-12-30," 	13.2	"
2017-12-31," 	9.9	"
2018-01-01," 	13.4	"
2018-01-02," 	15.0	"
2018-01-03," 	8.1	"
2018-01-04," 	9.4	"
2018-01-05," 	12.5	"
2018-01-06," 	17.3	"
2018-01-07," 	10.3	"
2018-01-08," 	22.7	"
2018-01-09," 	30.5	"
2018-01-10," 	30.7	"
2018-01-11," 	33.2	"
2018-01-12," 	24.0	"
2018-01-13," 	17.3	"
2018-01-14," 	18.8	"
2018-01-15," 	35.6	"
2018-01-16," 	17.9	"
2018-01-17," 	12.6	"
2018-01-18," 	9.7	"
2018-01-19," 	13.2	"
2018-01-20," 	21.5	"
2018-01-21," 	25.6	"
2018-01-22," 	32.3	"
2018-01-23," 	53.4	"
2018-01-24," 	14.6	"
2018-01-25," 	14.3	"
2018-01-26," 	28.5	"
2018-01-27," 	25.5	"
2018-01-28," 	10.3	"
2018-01-29," 	6.1	"
2018-01-30," 	9.9	"
2018-01-31," 	12.6	"
2018-02-01," 	13.2	"
2018-02-02," 	17.7	"
2018-02-03," 	11.0	"
2018-02-04," 	15.7	"
2018-02-05," 	16.4	"
2018-02-06," 	29.4	"
2018-02-07," 	53.6	"
2018-02-08," 	51.1	"
2018-02-09," 	73.5	"
2018-02-10," 	75.5	"
2018-02-11," 	34.5	"
2018-02-12," 	17.9	"
2018-02-13," 	22.6	"
2018-02-14," 	27.6	"
2018-02-15," 	30.9	"
2018-02-16," 	25.8	"
2018-02-17," 	23.3	"
2018-02-18," 	16.8	"
2018-02-19," 	25.8	"
2018-02-20," 	31.2	"
2018-02-21," 	17.7	"
2018-02-22," 	24.9	"
2018-02-23," 	29.6	"
2018-02-24," 	21.8	"
2018-02-25," 	15.7	"
2018-02-26," 	32.3	"
2018-02-27," 	50.7	"
2018-02-28," 	34.8	"
2018-03-01," 	34.1	"
2018-03-02," 	47.3	"
2018-03-03," 	34.5	"
2018-03-04," 	52.9	"
2018-03-05," 	86.5	"
2018-03-06," 	72.2	"
2018-03-07," 	43.7	"
2018-03-08," 	29.8	"
2018-03-09," 	18.1	"
2018-03-10," 	34.5	"
2018-03-11," 	23.6	"
2018-03-12," 	42.8	"
2018-03-13," 	9.4	"
2018-03-14," 	6.1	"
2018-03-15," 	16.4	"
2018-03-16," 	20.8	"
2018-03-17," 	27.8	"
2018-03-18," 	16.2	"
2018-03-19," 	25.8	"
2018-03-20," 	26.4	"
2018-03-21," 	14.3	"
2018-03-22," 	16.8	"
2018-03-23," 	18.6	"
2018-03-24," 	26.2	"
2018-03-25," 	35.4	"
2018-03-26," 	37.4	"
2018-03-27," 	13.9	"
2018-03-28," 	26.9	"
2018-03-29," 	14.6	"
2018-03-30," 	12.1	"
2018-03-31," 	19.7	"
2018-04-01," 	6.7	"
2018-04-02," 	15.7	"
2018-04-03," 	18.2	"
2018-04-04," 	31.8	"
2018-04-05," 	11.6	"
2018-04-06," 	15.0	"
2018-04-07," 	27.3	"
2018-04-08," 	20.4	"
2018-04-09," 	31.4	"
2018-04-10," 	35.6	"
2018-04-11," 	29.8	"
2018-04-12," 	31.6	"
2018-04-13," 	34.5	"
2018-04-14," 	18.6	"
2018-04-15," 	21.3	"
2018-04-16," 	31.0	"
2018-04-17," 	19.1	"
2018-04-18," 	21.5	"
2018-04-19," 	13.5	"
2018-04-20," 	20.4	"
2018-04-21," 	13.4	"
2018-04-22," 	11.0	"
2018-04-23," 	19.3	"
2018-04-24," 	14.3	"
2018-04-25," 	11.2	"
2018-04-26," 	6.1	"
2018-04-27," 	10.6	"
2018-04-28," 	15.7	"
2018-04-29," 	15.0	"
2018-04-30," 	21.5	"
2018-05-01," 	8.5	"
2018-05-02," 	13.4	"
2018-05-03," 	12.5	"
2018-05-04," 	9.0	"
2018-05-05," 	8.8	"
2018-05-06," 	10.3	"
2018-05-07," 	15.0	"
2018-05-08," 	24.2	"
2018-05-09," 	23.3	"
2018-05-10," 	26.5	"
2018-05-11," 	15.0	"
2018-05-12," 	19.0	"
2018-05-13," 	21.1	"
2018-05-14," 	21.8	"
2018-05-15," 	16.9	"
2018-05-16," 	13.3	"
2018-05-17," 	12.2	"
2018-05-18," 	12.8	"
2018-05-19," 	7.9	"
2018-05-20," 	8.7	"
2018-05-21," 	14.3	"
2018-05-22," 	15.0	"
2018-05-23," 	14.5	"
2018-05-24," 	18.3	"
2018-05-25," 	11.2	"
2018-05-26," 	9.3	"
2018-05-27," 	10.8	"
2018-05-28," 	16.7	"
2018-05-29," 	17.8	"
2018-05-30," 	16.1	"
2018-05-31," 	13.5	"
2018-06-01," 	14.7	"
2018-06-02," 	11.3	"
2018-06-03," 	9.4	"
2018-06-04," 	7.3	"
2018-06-05," 	8.9	"
2018-06-06," 	11.4	"
2018-06-07," 	14.3	"
2018-06-08," 	12.3	"
2018-06-09," 	11.9	"
2018-06-10," 	10.0	"
2018-06-11," 	8.3	"
2018-06-12," 	5.6	"
2018-06-13," 	5.9	"
2018-06-14," 	8.6	"
2018-06-15," 	10.3	"
2018-06-16," 	9.0	"
2018-06-17," 	11.3	"
2018-06-18," 	10.9	"
2018-06-19," 	10.4	"
2018-06-20," 	9.4	"
2018-06-21," 	16.9	"
2018-06-22," 	4.5	"
2018-06-23," 	6.8	"
2018-06-24," 	3.6	"
2018-06-25," 	7.4	"
2018-06-26," 	9.0	"
2018-06-27," 	10.9	"
2018-06-28," 	14.6	"
2018-06-29," 	9.2	"
2018-06-30," 	6.5	"
2018-07-01," 	4.1	"
2018-07-02," 	5.4	"
2018-07-03," 	7.3	"
2018-07-04," 	12.4	"
2018-07-05," 	14.7	"
2018-07-06," 	6.2	"
2018-07-07," 	7.6	"
2018-07-08," 	8.8	"
2018-07-09," 	7.8	"
2018-07-10," 	7.4	"
2018-07-11," 	5.4	"
2018-07-12," 	5.1	"
2018-07-13," 	10.9	"
2018-07-14," 	8.3	"
2018-07-15," 	6.3	"
2018-07-16," 	9.4	"
2018-07-17," 	9.0	"
2018-07-18," 	6.9	"
2018-07-19," 	6.5	"
2018-07-20," 	8.1	"
2018-07-21," 	8.9	"
2018-07-22," 	9.1	"
2018-07-23," 	14.7	"
2018-07-24," 	7.3	"
2018-07-25," 	10.3	"
2018-07-26," 	11.4	"
2018-07-27," 	16.7	"
2018-07-28," 	10.7	"
2018-07-29," 	6.7	"
2018-07-30," 	9.6	"
2018-07-31," 	18.3	"
2018-08-01," 	14.8	"
2018-08-02," 	13.8	"
2018-08-03," 	11.1	"
2018-08-04," 	10.4	"
2018-08-05," 	6.5	"
2018-08-06," 	6.9	"
2018-08-07," 	11.3	"
2018-08-08," 	14.6	"
2018-08-09," 	12.7	"
2018-08-10," 	8.3	"
2018-08-11," 	6.4	"
2018-08-12," 	5.0	"
2018-08-13," 	9.8	"
2018-08-14," 	6.4	"
2018-08-15," 	4.8	"
2018-08-16," 	9.7	"
2018-08-17," 	10.7	"
2018-08-18," 	5.6	"
2018-08-19," 	10.7	"
2018-08-20," 	10.9	"
2018-08-21," 	4.9	"
2018-08-22," 	11.7	"
2018-08-23," 	18.2	"
2018-08-24," 	17.9	"
2018-08-25," 	7.5	"
2018-08-26," 	2.7	"
2018-08-27," 	10.1	"
2018-08-28," 	6.0	"
2018-08-29," 	18.5	"
2018-08-30," 	15.1	"
2018-08-31," 	5.3	"
2018-09-01," 	8.4	"
2018-09-02," 	7.3	"
2018-09-03," 	11.4	"
2018-09-04," 	9.0	"
2018-09-05," 	8.1	"
2018-09-06," 	13.2	"
2018-09-07," 	18.5	"
2018-09-08," 	9.1	"
2018-09-09," 	12.0	"
2018-09-10," 	19.6	"
2018-09-11," 	14.7	"
2018-09-12," 	13.2	"
2018-09-13," 	5.2	"
2018-09-14," 	8.9	"
2018-09-15," 	8.7	"
2018-09-16," 	7.9	"
2018-09-17,
2018-09-18," 	16.1	"
2018-09-19," 	15.8	"
2018-09-20," 	17.9	"
2018-09-21," 	24.2	"
2018-09-22," 	4.3	"
2018-09-23," 	4.0	"
2018-09-24," 	3.7	"
2018-09-25," 	5.3	"
2018-09-26," 	7.5	"
2018-09-27," 	7.0	"
2018-09-28," 	6.6	"
2018-09-29," 	9.3	"
2018-09-30," 	9.1	"
2018-10-01," 	14.9	"
2018-10-02," 	7.6	"
2018-10-03," 	7.2	"
2018-10-04," 	8.5	"
2018-10-05," 	11.7	"
2018-10-06," 	15.2	"
2018-10-07," 	8.7	"
2018-10-08," 	11.4	"
2018-10-09," 	22.9	"
2018-10-10," 	25.0	"
2018-10-11," 	25.6	"
2018-10-12," 	19.8	"
2018-10-13," 	21.4	"
2018-10-14," 	18.0	"
2018-10-15," 	19.7	"
2018-10-16," 	26.9	"
2018-10-17," 	41.2	"
2018-10-18," 	36.0	"
2018-10-19," 	12.5	"
2018-10-20," 	9.8	"
2018-10-21," 	13.0	"
2018-10-22," 	12.4	"
2018-10-23," 	6.0	"
2018-10-24," 	5.5	"
2018-10-25," 	5.7	"
2018-10-26," 	8.8	"
2018-10-27," 	8.1	"
2018-10-28," 	5.1	"
2018-10-29," 	4.7	"
2018-10-30," 	10.5	"
2018-10-31," 	6.2	"
2018-11-01," 	15.8	"
2018-11-02," 	12.7	"
2018-11-03," 	10.3	"
2018-11-04," 	14.5	"
2018-11-05," 	20.3	"
2018-11-06," 	16.8	"
2018-11-07," 	23.4	"
2018-11-08," 	27.3	"
2018-11-09," 	13.1	"
2018-11-10," 	24.1	"
2018-11-11," 	24.4	"
2018-11-12," 	19.3	"
2018-11-13," 	15.2	"
2018-11-14," 	17.2	"
2018-11-15," 	17.6	"
2018-11-16," 	15.0	"
2018-11-17," 	23.1	"
2018-11-18," 	27.9	"
2018-11-19," 	4.5	"
2018-11-20," 	9.7	"
2018-11-21," 	17.7	"
2018-11-22," 	18.4	"
2018-11-23," 	38.2	"
2018-11-24," 	47.4	"
2018-11-25," 	43.3	"
2018-11-26," 	22.1	"
2018-11-27," 	24.7	"
2018-11-28," 	36.4	"
2018-11-29," 	31.8	"
2018-11-30," 	27.9	"
2018-12-01," 	33.8	"
2018-12-02," 	19.3	"
2018-12-03," 	11.5	"
2018-12-04," 	9.8	"
2018-12-05," 	21.9	"
2018-12-06," 	24.2	"
2018-12-07," 	8.5	"
2018-12-08," 	5.1	"
2018-12-09," 	4.2	"
2018-12-10," 	7.6	"
2018-12-11," 	5.7	"
2018-12-12," 	10.3	"
2018-12-13," 	12.8	"
2018-12-14," 	14.2	"
2018-12-15," 	18.3	"
2018-12-16," 	20.3	"
2018-12-17," 	33.4	"
2018-12-18," 	41.9	"
2018-12-19," 	42.7	"
2018-12-20," 	31.3	"
2018-12-21," 	16.4	"
2018-12-22," 	7.2	"
2018-12-23," 	8.0	"
2018-12-24," 	4.5	"
2018-12-25," 	4.3	"
2018-12-26," 	7.5	"
2018-12-27," 	9.9	"
2018-12-28," 	5.6	"
2018-12-29," 	11.3	"
2018-12-30," 	5.2	"
2018-12-31,
2019-01-01,
2019-01-02,
2019-01-03,
2019-01-04,
2019-01-05,
2019-01-06,
2019-01-07,
2019-01-08," 	6.2	"
2019-01-09," 	8.5	"
2019-01-10," 	7.1	"
2019-01-11," 	9.6	"
2019-01-12," 	15.0	"
2019-01-13," 	5.4	"
2019-01-14," 	8.2	"
2019-01-15," 	9.8	"
2019-01-16," 	9.2	"
2019-01-17," 	13.2	"
2019-01-18," 	6.9	"
2019-01-19," 	34.4	"
2019-01-20," 	25.0	"
2019-01-21," 	18.4	"
2019-01-22," 	39.7	"
2019-01-23," 	53.2	"
2019-01-24," 	28.8	"
2019-01-25," 	29.9	"
2019-01-26," 	37.4	"
2019-01-27," 	14.2	"
2019-01-28," 	12.5	"
2019-01-29," 	14.6	"
2019-01-30," 	21.1	"
2019-01-31," 	49.8	"
2019-02-01," 	54.4	"
2019-02-02," 	38.1	"
2019-02-03," 	14.3	"
2019-02-04," 	13.3	"
2019-02-05," 	13.9	"
2019-02-06," 	18.7	"
2019-02-07," 	22.1	"
2019-02-08," 	15.6	"
2019-02-09," 	6.5	"
2019-02-10," 	6.6	"
2019-02-11," 	2.5	"
2019-02-12," 	8.3	"
2019-02-13," 	14.5	"
2019-02-14," 	19.2	"
2019-02-15," 	40.3	"
2019-02-16," 	34.5	"
2019-02-17," 	38.6	"
2019-02-18," 	42.9	"
2019-02-19," 	27.3	"
2019-02-20," 	14.5	"
2019-02-21," 	19.8	"
2019-02-22," 	8.1	"
2019-02-23," 	20.5	"
2019-02-24," 	22.3	"
2019-02-25," 	20.9	"
2019-02-26," 	38.8	"
2019-02-27," 	29.2	"
2019-02-28," 	32.4	"
2019-03-01," 	25.0	"
2019-03-02," 	28.7	"
2019-03-03," 	15.5	"
2019-03-04," 	8.4	"
2019-03-05," 	7.1	"
2019-03-06," 	12.8	"
2019-03-07," 	11.7	"
2019-03-08," 	7.4	"
2019-03-09," 	7.1	"
2019-03-10," 	5.6	"
2019-03-11," 	5.4	"
2019-03-12," 	8.8	"
2019-03-13," 	5.4	"
2019-03-14," 	4.8	"
2019-03-15," 	5.0	"
2019-03-16," 	10.4	"
2019-03-17," 	5.1	"
2019-03-18," 	5.9	"
2019-03-19," 	13.3	"
2019-03-20," 	18.7	"
2019-03-21," 	20.0	"
2019-03-22," 	19.5	"
2019-03-23," 	23.4	"
2019-03-24," 	14.5	"
2019-03-25," 	12.9	"
2019-03-26," 	8.5	"
2019-03-27," 	9.7	"
2019-03-28," 	6.4	"
2019-03-29," 	10.1	"
2019-03-30," 	15.3	"
2019-03-31," 	15.6	"
2019-04-01," 	13.8	"
2019-04-02," 	32.7	"
2019-04-03," 	36.2	"
2019-04-04," 	38.1	"
2019-04-05," 	28.8	"
2019-04-06," 	25.0	"
2019-04-07," 	21.2	"
2019-04-08," 	23.8	"
2019-04-09," 	17.4	"
2019-04-10," 	15.1	"
2019-04-11," 	10.7	"
2019-04-12," 	14.8	"
2019-04-13," 	15.6	"
2019-04-14," 	9.3	"
2019-04-15," 	11.6	"
2019-04-16," 	20.0	"
2019-04-17," 	18.7	"
2019-04-18," 	19.7	"
2019-04-19," 	18.2	"
2019-04-20," 	9.9	"
2019-04-21," 	7.4	"
2019-04-22," 	33.0	"
2019-04-23," 	41.6	"
2019-04-24," 	19.2	"
2019-04-25," 	15.2	"
2019-04-26," 	23.9	"
2019-04-27," 	9.9	"
2019-04-28," 	6.1	"
2019-04-29," 	11.7	"
2019-04-30," 	7.9	"
2019-05-01," 	12.5	"
2019-05-02," 	10.7	"
2019-05-03," 	5.9	"
2019-05-04," 	6.3	"
2019-05-05," 	5.4	"
2019-05-06," 	9.2	"
2019-05-07," 	7.4	"
2019-05-08," 	16.0	"
2019-05-09," 	10.1	"
2019-05-10," 	10.9	"
2019-05-11," 	7.9	"
2019-05-12," 	6.5	"
2019-05-13," 	8.2	"
2019-05-14," 	7.8	"
2019-05-15," 	5.0	"
2019-05-16," 	5.6	"
2019-05-17," 	9.7	"
2019-05-18," 	11.8	"
2019-05-19," 	12.3	"
2019-05-20," 	12.7	"
2019-05-21," 	10.2	"
2019-05-22," 	9.3	"
2019-05-23," 	7.6	"
2019-05-24," 	11.5	"
2019-05-25," 	8.3	"
2019-05-26," 	9.2	"
2019-05-27," 	11.6	"
2019-05-28," 	10.3	"
2019-05-29," 	8.1	"
2019-05-30," 	11.9	"
2019-05-31," 	14.0	"
2019-06-01," 	11.2	"
2019-06-02," 	10.3	"
2019-06-03," 	17.1	"
2019-06-04," 	19.9	"
2019-06-05," 	18.2	"
2019-06-06," 	15.8	"
2019-06-07," 	9.2	"
2019-06-08," 	10.4	"
2019-06-09," 	7.9	"
2019-06-10," 	16.1	"
2019-06-11," 	16.4	"
2019-06-12," 	23.9	"
2019-06-13," 	5.8	"
2019-06-14," 	11.5	"
2019-06-15," 	14.7	"
2019-06-16," 	5.6	"
2019-06-17," 	7.0	"
2019-06-18," 	13.1	"
2019-06-19," 	13.4	"
2019-06-20," 	8.7	"
2019-06-21," 	7.1	"
2019-06-22," 	5.3	"
2019-06-23," 	5.6	"
2019-06-24," 	8.5	"
2019-06-25," 	16.5	"
2019-06-26," 	20.1	"
2019-06-27," 	13.3	"
2019-06-28," 	8.0	"
2019-06-29," 	9.2	"
2019-06-30," 	13.8	"
2019-07-01," 	11.6	"
2019-07-02," 	13.0	"
2019-07-03," 	8.6	"
2019-07-04," 	9.1	"
2019-07-05," 	5.3	"
2019-07-06," 	7.0	"
2019-07-07," 	6.6	"
2019-07-08," 	5.8	"
2019-07-09," 	5.5	"
2019-07-10," 	7.2	"
2019-07-11," 	7.7	"
2019-07-12," 	9.1	"
2019-07-13," 	7.2	"
2019-07-14," 	4.8	"
2019-07-15," 	5.8	"
2019-07-16," 	5.6	"
2019-07-17," 	6.5	"
2019-07-18," 	6.3	"
2019-07-19," 	11.0	"
2019-07-20,
2019-07-21,
2019-07-22," 	9.7	"
2019-07-23," 	11.8	"
2019-07-24," 	11.6	"
2019-07-25," 	11.3	"
2019-07-26," 	10.8	"
2019-07-27," 	12.7	"
2019-07-28," 	10.5	"
2019-07-29," 	14.8	"
2019-07-30," 	15.0	"
2019-07-31," 	7.0	"
2019-08-01," 	6.6	"
2019-08-02," 	5.8	"
2019-08-03," 	7.1	"
2019-08-04," 	6.7	"
2019-08-05," 	8.5	"
2019-08-06," 	12.3	"
2019-08-07," 	11.9	"
2019-08-08," 	10.3	"
2019-08-09," 	9.8	"
2019-08-10," 	9.6	"
2019-08-11," 	9.0	"
2019-08-12," 	12.5	"
2019-08-13," 	10.2	"
2019-08-14," 	9.4	"
2019-08-15," 	10.1	"
2019-08-16," 	8.9	"
2019-08-17," 	10.9	"
2019-08-18," 	7.7	"
2019-08-19," 	6.2	"
2019-08-20," 	12.4	"
2019-08-21," 	8.6	"
2019-08-22," 	12.2	"
2019-08-23," 	13.9	"
2019-08-24," 	12.6	"
2019-08-25," 	11.3	"
2019-08-26," 	18.3	"
2019-08-27," 	22.5	"
2019-08-28," 	16.8	"
2019-08-29," 	13.7	"
2019-08-30," 	15.8	"
2019-08-31," 	14.2	"
2019-09-01," 	14.6	"
2019-09-02," 	6.1	"
2019-09-03," 	11.2	"
2019-09-04," 	11.2	"
2019-09-05," 	10.9	"
2019-09-06," 	9.4	"
2019-09-07," 	9.4	"
2019-09-08," 	5.5	"
2019-09-09," 	7.9	"
2019-09-10," 	7.7	"
2019-09-11," 	12.0	"
2019-09-12," 	9.5	"
2019-09-13," 	8.2	"
2019-09-14," 	12.0	"
2019-09-15," 	9.8	"
2019-09-16," 	8.1	"
2019-09-17," 	5.7	"
2019-09-18," 	5.4	"
2019-09-19," 	4.1	"
2019-09-20," 	6.4	"
2019-09-21," 	8.2	"
2019-09-22," 	10.2	"
2019-09-23," 	14.2	"
2019-09-24," 	20.5	"
2019-09-25," 	24.7	"
2019-09-26," 	11.2	"
2019-09-27," 	7.6	"
2019-09-28," 	5.2	"
2019-09-29," 	4.8	"
2019-09-30," 	4.7	"
2019-10-01," 	7.4	"
2019-10-02," 	5.6	"
2019-10-03," 	6.3	"
2019-10-04," 	11.6	"
2019-10-05," 	10.8	"
2019-10-06," 	7.5	"
2019-10-07," 	7.3	"
2019-10-08," 	9.9	"
2019-10-09," 	13.4	"
2019-10-10," 	7.6	"
2019-10-11," 	9.7	"
2019-10-12," 	9.1	"
2019-10-13," 	16.1	"
2019-10-14," 	13.2	"
2019-10-15," 	25.6	"
2019-10-16," 	11.4	"
2019-10-17," 	12.8	"
2019-10-18," 	13.6	"
2019-10-19," 	12.7	"
2019-10-20," 	14.2	"
2019-10-21," 	28.6	"
2019-10-22," 	23.3	"
2019-10-23," 	17.5	"
2019-10-24," 	33.6	"
2019-10-25," 	20.5	"
2019-10-26," 	12.9	"
2019-10-27," 	8.1	"
2019-10-28," 	13.1	"
2019-10-29," 	13.9	"
2019-10-30," 	28.3	"
2019-10-31," 	42.4	"
2019-11-01," 	34.6	"
2019-11-02," 	15.1	"
2019-11-03," 	16.3	"
2019-11-04," 	14.7	"
2019-11-05," 	9.6	"
2019-11-06," 	10.2	"
2019-11-07," 	14.9	"
2019-11-08," 	21.6	"
2019-11-09," 	19.0	"
2019-11-10," 	15.3	"
2019-11-11," 	17.5	"
2019-11-12," 	18.9	"
2019-11-13," 	20.8	"
2019-11-14," 	17.7	"
2019-11-15," 	23.2	"
2019-11-16," 	22.9	"
2019-11-17," 	21.1	"
2019-11-18," 	22.4	"
2019-11-19," 	23.5	"
2019-11-20," 	27.3	"
2019-11-21," 	19.2	"
2019-11-22," 	23.8	"
2019-11-23," 	24.2	"
2019-11-24," 	27.6	"
2019-11-25," 	41.7	"
2019-11-26," 	33.7	"
2019-11-27," 	25.8	"
2019-11-28," 	11.0	"
2019-11-29," 	7.1	"
2019-11-30," 	15.9	"
2019-12-01," 	17.0	"
2019-12-02," 	16.1	"
2019-12-03," 	22.3	"
2019-12-04," 	22.5	"
2019-12-05," 	38.9	"
2019-12-06," 	19.7	"
2019-12-07," 	7.0	"
2019-12-08," 	6.6	"
2019-12-09," 	9.2	"
2019-12-10," 	15.9	"
2019-12-11," 	26.2	"
2019-12-12," 	28.5	"
2019-12-13," 	33.3	"
2019-12-14," 	10.7	"
2019-12-15," 	7.4	"
2019-12-16," 	16.2	"
2019-12-17," 	38.7	"
2019-12-18," 	23.7	"
2019-12-19," 	29.5	"
2019-12-20," 	27.6	"
2019-12-21," 	26.4	"
2019-12-22," 	13.6	"
2019-12-23," 	17.8	"
2019-12-24," 	14.6	"
2019-12-25," 	15.2	"
2019-12-26," 	6.3	"
2019-12-27," 	7.3	"
2019-12-28," 	7.6	"
2019-12-29," 	13.5	"
2019-12-30," 	14.0	"
2019-12-31," 	14.5	"
2020-01-01," 	23.4	"
2020-01-02," 	28.3	"
2020-01-03," 	13.0	"
2020-01-04," 	9.3	"
2020-01-05," 	15.3	"
2020-01-06," 	14.4	"
2020-01-07," 	23.8	"
2020-01-08," 	10.9	"
2020-01-09," 	8.9	"
2020-01-10," 	7.7	"
2020-01-11," 	11.5	"
2020-01-12," 	11.8	"
2020-01-13," 	11.6	"
2020-01-14," 	14.5	"
2020-01-15," 	20.2	"
2020-01-16," 	23.6	"
2020-01-17," 	33.3	"
2020-01-18," 	21.7	"
2020-01-19," 	11.6	"
2020-01-20," 	14.1	"
2020-01-21," 	15.6	"
2020-01-22," 	10.8	"
2020-01-23," 	21.9	"
2020-01-24," 	29.9	"
2020-01-25," 	16.2	"
2020-01-26," 	17.8	"
2020-01-27," 	26.6	"
2020-01-28," 	14.3	"
2020-01-29," 	9.1	"
2020-01-30," 	10.8	"
2020-01-31," 	11.4	"
2020-02-01," 	6.2	"
2020-02-02," 	9.5	"
2020-02-03," 	10.0	"
2020-02-04," 	10.4	"
2020-02-05," 	7.5	"
2020-02-06," 	11.3	"
2020-02-07," 	14.3	"
2020-02-08," 	18.1	"
2020-02-09," 	20.2	"
