Column1,Column2
Zanieczyszczenie,Toruñ POLICJA - py³ zawieszony PM2.5
2015-07-03," 	8.2	"
2015-07-04," 	13.1	"
2015-07-05," 	19.2	"
2015-07-06," 	14.0	"
2015-07-07," 	10.0	"
2015-07-08," 	8.9	"
2015-07-09," 	5.5	"
2015-07-10," 	2.6	"
2015-07-11," 	3.0	"
2015-07-12," 	6.5	"
2015-07-13," 	6.8	"
2015-07-14," 	7.0	"
2015-07-15," 	5.5	"
2015-07-16," 	8.1	"
2015-07-17," 	8.2	"
2015-07-18," 	11.4	"
2015-07-19," 	8.6	"
2015-07-20," 	5.7	"
2015-07-21," 	9.0	"
2015-07-22," 	9.7	"
2015-07-23," 	6.4	"
2015-07-24," 	10.8	"
2015-07-25," 	11.0	"
2015-07-26," 	4.2	"
2015-07-27," 	8.7	"
2015-07-28," 	6.2	"
2015-07-29," 	6.6	"
2015-07-30," 	4.2	"
2015-07-31," 	4.7	"
2015-08-01," 	9.8	"
2015-08-02," 	11.4	"
2015-08-03," 	19.4	"
2015-08-04," 	23.1	"
2015-08-05," 	20.8	"
2015-08-06," 	15.8	"
2015-08-07," 	18.3	"
2015-08-08," 	20.8	"
2015-08-09," 	10.5	"
2015-08-10," 	7.0	"
2015-08-11," 	13.8	"
2015-08-12," 	17.0	"
2015-08-13," 	8.2	"
2015-08-14," 	7.9	"
2015-08-15," 	10.9	"
2015-08-16," 	16.2	"
2015-08-17," 	6.7	"
2015-08-18," 	5.3	"
2015-08-19," 	10.8	"
2015-08-20," 	23.4	"
2015-08-21," 	13.6	"
2015-08-22," 	13.1	"
2015-08-23," 	14.4	"
2015-08-24," 	8.9	"
2015-08-25," 	7.0	"
2015-08-26," 	11.2	"
2015-08-27," 	10.8	"
2015-08-28," 	10.5	"
2015-08-29," 	14.6	"
2015-08-30," 	18.3	"
2015-08-31," 	23.9	"
2015-09-01," 	6.8	"
2015-09-02," 	4.2	"
2015-09-03," 	12.2	"
2015-09-04,
2015-09-05," 	5.6	"
2015-09-06," 	1.0	"
2015-09-07," 	1.0	"
2015-09-08," 	3.0	"
2015-09-09," 	6.3	"
2015-09-10," 	11.5	"
2015-09-11," 	6.1	"
2015-09-12," 	12.8	"
2015-09-13," 	19.5	"
2015-09-14," 	17.2	"
2015-09-15," 	9.2	"
2015-09-16," 	19.5	"
2015-09-17," 	17.2	"
2015-09-18," 	7.8	"
2015-09-19," 	18.0	"
2015-09-20," 	13.7	"
2015-09-21," 	3.8	"
2015-09-22," 	9.0	"
2015-09-23," 	20.6	"
2015-09-24," 	16.5	"
2015-09-25," 	12.2	"
2015-09-26," 	4.5	"
2015-09-27," 	2.4	"
2015-09-28," 	5.1	"
2015-09-29," 	3.1	"
2015-09-30," 	14.2	"
2015-10-01," 	21.3	"
2015-10-02," 	22.7	"
2015-10-03," 	31.8	"
2015-10-04," 	29.9	"
2015-10-05," 	37.2	"
2015-10-06," 	28.3	"
2015-10-07," 	11.0	"
2015-10-08," 	16.4	"
2015-10-09," 	28.6	"
2015-10-10," 	40.6	"
2015-10-11," 	25.0	"
2015-10-12," 	12.5	"
2015-10-13," 	21.1	"
2015-10-14," 	41.7	"
2015-10-15," 	38.9	"
2015-10-16," 	45.8	"
2015-10-17," 	49.9	"
2015-10-18," 	24.7	"
2015-10-19," 	30.3	"
2015-10-20," 	30.7	"
2015-10-21," 	40.4	"
2015-10-22," 	25.2	"
2015-10-23," 	15.3	"
2015-10-24," 	18.8	"
2015-10-25," 	36.9	"
2015-10-26," 	27.8	"
2015-10-27," 	72.1	"
2015-10-28," 	34.7	"
2015-10-29," 	36.3	"
2015-10-30," 	71.5	"
2015-10-31," 	59.0	"
2015-11-01," 	45.8	"
2015-11-02," 	43.2	"
2015-11-03," 	38.8	"
2015-11-04," 	64.0	"
2015-11-05," 	45.8	"
2015-11-06," 	59.7	"
2015-11-07," 	79.5	"
2015-11-08," 	8.3	"
2015-11-09," 	17.1	"
2015-11-10," 	4.2	"
2015-11-11," 	2.3	"
2015-11-12," 	2.9	"
2015-11-13," 	17.3	"
2015-11-14," 	4.0	"
2015-11-15," 	8.3	"
2015-11-16," 	2.8	"
2015-11-17," 	6.6	"
2015-11-18," 	13.6	"
2015-11-19," 	2.8	"
2015-11-20," 	5.1	"
2015-11-21," 	5.2	"
2015-11-22," 	12.9	"
2015-11-23," 	21.4	"
2015-11-24," 	23.2	"
2015-11-25,
2015-11-26,
2015-11-27," 	82.8	"
2015-11-28," 	51.3	"
2015-11-29," 	13.3	"
2015-11-30," 	6.3	"
2015-12-01," 	7.5	"
2015-12-02," 	16.5	"
2015-12-03," 	20.6	"
2015-12-04," 	23.7	"
2015-12-05," 	15.6	"
2015-12-06," 	11.5	"
2015-12-07," 	21.3	"
2015-12-08," 	36.1	"
2015-12-09," 	30.3	"
2015-12-10," 	20.7	"
2015-12-11," 	26.8	"
2015-12-12," 	8.5	"
2015-12-13," 	7.7	"
2015-12-14," 	22.1	"
2015-12-15," 	37.9	"
2015-12-16," 	48.2	"
2015-12-17," 	31.6	"
2015-12-18," 	15.9	"
2015-12-19," 	18.4	"
2015-12-20," 	26.4	"
2015-12-21," 	20.6	"
2015-12-22," 	9.6	"
2015-12-23," 	8.6	"
2015-12-24," 	23.7	"
2015-12-25," 	15.6	"
2015-12-26," 	9.2	"
2015-12-27," 	10.5	"
2015-12-28," 	6.2	"
2015-12-29," 	9.4	"
2015-12-30," 	15.2	"
2015-12-31," 	21.2	"
2016-01-01," 	43.5	"
2016-01-02," 	15.1	"
2016-01-03," 	24.5	"
2016-01-04," 	37.0	"
2016-01-05," 	45.5	"
2016-01-06," 	59.9	"
2016-01-07," 	52.7	"
2016-01-08," 	37.6	"
2016-01-09," 	20.5	"
2016-01-10," 	34.8	"
2016-01-11," 	33.3	"
2016-01-12," 	31.7	"
2016-01-13," 	24.4	"
2016-01-14," 	18.4	"
2016-01-15," 	46.0	"
2016-01-16," 	35.4	"
2016-01-17," 	80.1	"
2016-01-18," 	48.3	"
2016-01-19," 	56.5	"
2016-01-20," 	51.7	"
2016-01-21," 	11.6	"
2016-01-22," 	44.4	"
2016-01-23," 	84.0	"
2016-01-24," 	60.5	"
2016-01-25," 	33.9	"
2016-01-26," 	30.5	"
2016-01-27," 	21.6	"
2016-01-28," 	11.7	"
2016-01-29," 	19.6	"
2016-01-30," 	10.2	"
2016-01-31," 	8.6	"
2016-02-01," 	10.5	"
2016-02-02," 	9.5	"
2016-02-03," 	10.0	"
2016-02-04," 	2.1	"
2016-02-05," 	14.0	"
2016-02-06," 	26.3	"
2016-02-07," 	24.9	"
2016-02-08," 	16.6	"
2016-02-09," 	8.0	"
2016-02-10," 	12.8	"
2016-02-11," 	17.8	"
2016-02-12," 	26.6	"
2016-02-13," 	46.3	"
2016-02-14," 	44.8	"
2016-02-15," 	67.8	"
2016-02-16," 	12.5	"
2016-02-17," 	24.3	"
2016-02-18," 	32.7	"
2016-02-19," 	31.3	"
2016-02-20," 	35.1	"
2016-02-21," 	9.0	"
2016-02-22," 	4.5	"
2016-02-23," 	8.4	"
2016-02-24," 	9.1	"
2016-02-25," 	17.6	"
2016-02-26," 	25.4	"
2016-02-27," 	48.6	"
2016-02-28," 	38.7	"
2016-02-29," 	34.7	"
2016-03-01," 	24.9	"
2016-03-02," 	45.0	"
2016-03-03," 	45.8	"
2016-03-04," 	39.2	"
2016-03-05," 	30.0	"
2016-03-06," 	24.3	"
2016-03-07," 	39.5	"
2016-03-08," 	45.4	"
2016-03-09," 	25.0	"
2016-03-10," 	11.7	"
2016-03-11," 	18.2	"
2016-03-12," 	11.5	"
2016-03-13," 	17.1	"
2016-03-14," 	20.5	"
2016-03-15," 	14.6	"
2016-03-16," 	28.9	"
2016-03-17," 	31.8	"
2016-03-18," 	16.7	"
2016-03-19," 	10.8	"
2016-03-20," 	16.4	"
2016-03-21," 	12.6	"
2016-03-22," 	7.6	"
2016-03-23," 	34.7	"
2016-03-24," 	29.4	"
2016-03-25," 	33.0	"
2016-03-26," 	26.2	"
2016-03-27," 	36.7	"
2016-03-28," 	29.4	"
2016-03-29," 	11.4	"
2016-03-30," 	11.1	"
2016-03-31," 	11.5	"
2016-04-01," 	13.8	"
2016-04-02," 	12.4	"
2016-04-03," 	14.1	"
2016-04-04," 	19.9	"
2016-04-05," 	31.5	"
2016-04-06," 	24.0	"
2016-04-07," 	18.6	"
2016-04-08," 	16.3	"
2016-04-09," 	22.0	"
2016-04-10," 	10.2	"
2016-04-11," 	11.2	"
2016-04-12," 	22.9	"
2016-04-13," 	30.7	"
2016-04-14," 	18.3	"
2016-04-15," 	13.2	"
2016-04-16," 	11.7	"
2016-04-17," 	10.6	"
2016-04-18," 	7.0	"
2016-04-19," 	8.2	"
2016-04-20," 	6.3	"
2016-04-21," 	8.5	"
2016-04-22," 	8.0	"
2016-04-23," 	22.1	"
2016-04-24," 	4.1	"
2016-04-25," 	13.5	"
2016-04-26," 	17.4	"
2016-04-27," 	14.5	"
2016-04-28," 	15.4	"
2016-04-29," 	15.3	"
2016-04-30," 	15.4	"
2016-05-01," 	24.5	"
2016-05-02," 	11.1	"
2016-05-03," 	10.1	"
2016-05-04," 	8.8	"
2016-05-05," 	8.3	"
2016-05-06," 	11.3	"
2016-05-07," 	16.4	"
2016-05-08," 	19.0	"
2016-05-09," 	22.1	"
2016-05-10," 	15.3	"
2016-05-11," 	17.2	"
2016-05-12," 	10.2	"
2016-05-13," 	10.0	"
2016-05-14," 	11.1	"
2016-05-15," 	4.2	"
2016-05-16," 	4.0	"
2016-05-17," 	5.9	"
2016-05-18," 	8.6	"
2016-05-19," 	14.2	"
2016-05-20," 	18.3	"
2016-05-21," 	15.3	"
2016-05-22," 	23.1	"
2016-05-23," 	17.9	"
2016-05-24," 	13.0	"
2016-05-25," 	14.2	"
2016-05-26," 	13.3	"
2016-05-27," 	20.5	"
2016-05-28," 	14.9	"
2016-05-29," 	16.1	"
2016-05-30," 	16.9	"
2016-05-31," 	13.7	"
2016-06-01," 	12.8	"
2016-06-02," 	12.1	"
2016-06-03," 	14.9	"
2016-06-04," 	14.9	"
2016-06-05," 	8.1	"
2016-06-06," 	8.0	"
2016-06-07," 	11.4	"
2016-06-08," 	12.9	"
2016-06-09," 	4.8	"
2016-06-10," 	5.6	"
2016-06-11," 	2.7	"
2016-06-12," 	3.2	"
2016-06-13," 	7.6	"
2016-06-14," 	9.8	"
2016-06-15," 	5.7	"
2016-06-16," 	8.2	"
2016-06-17," 	7.8	"
2016-06-18," 	6.0	"
2016-06-19," 	9.3	"
2016-06-20," 	4.8	"
2016-06-21," 	9.0	"
2016-06-22," 	7.1	"
2016-06-23," 	12.9	"
2016-06-24," 	17.1	"
2016-06-25," 	19.6	"
2016-06-26," 	9.4	"
2016-06-27," 	6.8	"
2016-06-28," 	11.2	"
2016-06-29," 	10.7	"
2016-06-30," 	8.8	"
2016-07-01," 	10.4	"
2016-07-02," 	11.9	"
2016-07-03," 	5.1	"
2016-07-04," 	10.3	"
2016-07-05," 	12.6	"
2016-07-06," 	9.0	"
2016-07-07," 	9.6	"
2016-07-08," 	13.7	"
2016-07-09," 	10.2	"
2016-07-10," 	14.6	"
2016-07-11," 	17.5	"
2016-07-12," 	15.7	"
2016-07-13," 	21.0	"
2016-07-14," 	9.2	"
2016-07-15," 	5.0	"
2016-07-16," 	6.7	"
2016-07-17," 	8.7	"
2016-07-18," 	5.1	"
2016-07-19," 	4.6	"
2016-07-20," 	8.7	"
2016-07-21," 	6.9	"
2016-07-22," 	8.3	"
2016-07-23," 	14.5	"
2016-07-24," 	18.7	"
2016-07-25," 	16.6	"
2016-07-26," 	18.9	"
2016-07-27," 	13.7	"
2016-07-28," 	11.0	"
2016-07-29," 	13.9	"
2016-07-30," 	10.1	"
2016-07-31," 	2.7	"
2016-08-01," 	7.8	"
2016-08-02," 	3.1	"
2016-08-03," 	7.1	"
2016-08-04," 	8.7	"
2016-08-05," 	7.0	"
2016-08-06," 	9.2	"
2016-08-07," 	6.2	"
2016-08-08," 	5.1	"
2016-08-09," 	10.8	"
2016-08-10," 	8.5	"
2016-08-11," 	8.0	"
2016-08-12," 	7.0	"
2016-08-13," 	9.8	"
2016-08-14," 	7.7	"
2016-08-15," 	6.0	"
2016-08-16," 	6.4	"
2016-08-17," 	6.1	"
2016-08-18," 	8.2	"
2016-08-19," 	13.5	"
2016-08-20," 	18.4	"
2016-08-21," 	13.4	"
2016-08-22," 	4.1	"
2016-08-23," 	9.0	"
2016-08-24," 	8.8	"
2016-08-25," 	8.2	"
2016-08-26," 	11.1	"
2016-08-27," 	15.9	"
2016-08-28," 	17.1	"
2016-08-29," 	13.4	"
2016-08-30," 	5.2	"
2016-08-31," 	9.9	"
2016-09-01," 	14.1	"
2016-09-02," 	14.7	"
2016-09-03," 	16.6	"
2016-09-04," 	14.8	"
2016-09-05," 	4.5	"
2016-09-06," 	8.0	"
2016-09-07," 	19.2	"
2016-09-08," 	26.9	"
2016-09-09," 	24.8	"
2016-09-10," 	30.1	"
2016-09-11," 	20.4	"
2016-09-12," 	27.6	"
2016-09-13," 	24.5	"
2016-09-14," 	12.9	"
2016-09-15," 	14.6	"
2016-09-16," 	20.3	"
2016-09-17," 	11.9	"
2016-09-18," 	9.8	"
2016-09-19," 	12.2	"
2016-09-20," 	7.8	"
2016-09-21," 	7.3	"
2016-09-22," 	10.0	"
2016-09-23," 	14.8	"
2016-09-24," 	12.9	"
2016-09-25," 	19.9	"
2016-09-26," 	13.0	"
2016-09-27," 	21.8	"
2016-09-28," 	25.4	"
2016-09-29," 	11.1	"
2016-09-30," 	6.8	"
2016-10-01," 	11.8	"
2016-10-02," 	12.5	"
2016-10-03," 	10.4	"
2016-10-04," 	4.9	"
2016-10-05," 	5.3	"
2016-10-06," 	6.8	"
2016-10-07," 	18.5	"
2016-10-08," 	9.3	"
2016-10-09," 	10.2	"
2016-10-10," 	19.4	"
2016-10-11," 	8.8	"
2016-10-12," 	10.5	"
2016-10-13," 	13.9	"
2016-10-14," 	14.6	"
2016-10-15," 	14.3	"
2016-10-16," 	13.3	"
2016-10-17," 	15.1	"
2016-10-18," 	23.3	"
2016-10-19," 	24.2	"
2016-10-20," 	24.0	"
2016-10-21," 	23.7	"
2016-10-22," 	31.7	"
2016-10-23," 	36.7	"
2016-10-24," 	18.6	"
2016-10-25,
2016-10-26,
2016-10-27,
2016-10-28,
2016-10-29,
2016-10-30,
2016-10-31,
2016-11-01,
2016-11-02,
2016-11-03,
2016-11-04,
2016-11-05,
2016-11-06,
2016-11-07," 	15.1	"
2016-11-08,
2016-11-09,
2016-11-10,
2016-11-11,
2016-11-12,
2016-11-13,
2016-11-14,
2016-11-15,
2016-11-16,
2016-11-17," 	17.3	"
2016-11-18," 	21.1	"
2016-11-19," 	18.6	"
2016-11-20," 	14.5	"
2016-11-21," 	25.3	"
2016-11-22," 	21.0	"
2016-11-23," 	70.1	"
2016-11-24," 	55.0	"
2016-11-25," 	52.6	"
2016-11-26," 	23.1	"
2016-11-27," 	5.5	"
2016-11-28," 	5.3	"
2016-11-29," 	13.8	"
2016-11-30," 	18.5	"
2016-12-01," 	8.0	"
2016-12-02," 	2.9	"
2016-12-03," 	7.8	"
2016-12-04," 	22.8	"
2016-12-05," 	30.8	"
2016-12-06," 	11.8	"
2016-12-07," 	37.6	"
2016-12-08," 	14.4	"
2016-12-09," 	11.2	"
2016-12-10," 	10.5	"
2016-12-11," 	8.4	"
2016-12-12," 	14.8	"
2016-12-13," 	38.6	"
2016-12-14," 	16.5	"
2016-12-15," 	8.8	"
2016-12-16," 	49.8	"
2016-12-17," 	62.7	"
2016-12-18," 	30.3	"
2016-12-19," 	19.6	"
2016-12-20," 	29.4	"
2016-12-21," 	49.0	"
2016-12-22," 	55.3	"
2016-12-23," 	27.3	"
2016-12-24," 	19.1	"
2016-12-25," 	4.0	"
2016-12-26," 	1.6	"
2016-12-27," 	2.1	"
2016-12-28," 	5.5	"
2016-12-29," 	27.9	"
2016-12-30," 	31.1	"
2016-12-31," 	34.2	"
2017-01-01," 	32.5	"
2017-01-02," 	17.0	"
2017-01-03," 	9.1	"
2017-01-04," 	3.2	"
2017-01-05," 	7.4	"
2017-01-06," 	22.6	"
2017-01-07," 	40.2	"
2017-01-08," 	46.3	"
2017-01-09," 	91.8	"
2017-01-10," 	81.1	"
2017-01-11," 	45.7	"
2017-01-12," 	15.7	"
2017-01-13," 	17.6	"
2017-01-14," 	16.4	"
2017-01-15," 	24.9	"
2017-01-16," 	14.8	"
2017-01-17," 	37.3	"
2017-01-18," 	43.6	"
2017-01-19," 	46.4	"
2017-01-20," 	28.1	"
2017-01-21," 	18.4	"
2017-01-22," 	26.2	"
2017-01-23," 	58.8	"
2017-01-24," 	49.1	"
2017-01-25," 	45.4	"
2017-01-26," 	48.3	"
2017-01-27," 	90.8	"
2017-01-28," 	106.1	"
2017-01-29," 	79.6	"
2017-01-30," 	110.5	"
2017-01-31," 	80.1	"
2017-02-01," 	79.1	"
2017-02-02," 	88.5	"
2017-02-03," 	68.7	"
2017-02-04," 	38.9	"
2017-02-05," 	34.6	"
2017-02-06," 	30.4	"
2017-02-07," 	25.4	"
2017-02-08," 	17.3	"
2017-02-09," 	22.0	"
2017-02-10," 	25.5	"
2017-02-11," 	19.4	"
2017-02-12," 	23.8	"
2017-02-13," 	32.3	"
2017-02-14," 	105.3	"
2017-02-15," 	134.7	"
2017-02-16," 	131.7	"
2017-02-17," 	70.4	"
2017-02-18," 	16.4	"
2017-02-19," 	13.3	"
2017-02-20," 	14.8	"
2017-02-21," 	11.8	"
2017-02-22," 	11.6	"
2017-02-23," 	13.3	"
2017-02-24," 	10.3	"
2017-02-25," 	13.9	"
2017-02-26," 	17.4	"
2017-02-27," 	23.2	"
2017-02-28," 	20.8	"
2017-03-01," 	14.0	"
2017-03-02," 	12.5	"
2017-03-03," 	14.0	"
2017-03-04," 	33.4	"
2017-03-05," 	23.8	"
2017-03-06," 	36.1	"
2017-03-07," 	5.4	"
2017-03-08," 	21.7	"
2017-03-09," 	40.7	"
2017-03-10," 	33.1	"
2017-03-11," 	13.2	"
2017-03-12," 	11.3	"
2017-03-13," 	35.0	"
2017-03-14," 	47.6	"
2017-03-15," 	18.0	"
2017-03-16," 	19.5	"
2017-03-17," 	29.3	"
2017-03-18," 	7.3	"
2017-03-19," 	5.9	"
2017-03-20," 	9.9	"
2017-03-21," 	11.7	"
2017-03-22," 	17.8	"
2017-03-23," 	20.3	"
2017-03-24," 	21.9	"
2017-03-25," 	15.2	"
2017-03-26," 	10.6	"
2017-03-27," 	15.8	"
2017-03-28," 	22.6	"
2017-03-29," 	27.5	"
2017-03-30," 	15.1	"
2017-03-31," 	19.4	"
2017-04-01," 	19.0	"
2017-04-02," 	24.7	"
2017-04-03," 	13.1	"
2017-04-04," 	17.8	"
2017-04-05," 	30.2	"
2017-04-06," 	7.2	"
2017-04-07," 	5.9	"
2017-04-08," 	8.7	"
2017-04-09," 	10.2	"
2017-04-10," 	20.5	"
2017-04-11," 	10.5	"
2017-04-12," 	11.0	"
2017-04-13," 	5.6	"
2017-04-14," 	6.6	"
2017-04-15," 	8.4	"
2017-04-16," 	7.2	"
2017-04-17," 	7.6	"
