Column1,Column2
Zanieczyszczenie,Warszawa-Targówek - py³ zawieszony PM2.5
2015-11-03," 	84.7	"
2015-11-04," 	87.8	"
2015-11-05," 	36.6	"
2015-11-06," 	48.3	"
2015-11-07," 	84.0	"
2015-11-08," 	16.5	"
2015-11-09," 	16.2	"
2015-11-10," 	8.7	"
2015-11-11," 	6.4	"
2015-11-12," 	14.0	"
2015-11-13," 	25.0	"
2015-11-14," 	11.4	"
2015-11-15," 	12.5	"
2015-11-16," 	16.0	"
2015-11-17," 	19.8	"
2015-11-18," 	7.3	"
2015-11-19," 	8.7	"
2015-11-20," 	10.0	"
2015-11-21," 	23.6	"
2015-11-22," 	36.1	"
2015-11-23," 	40.3	"
2015-11-24," 	35.4	"
2015-11-25," 	37.2	"
2015-11-26," 	53.3	"
2015-11-27," 	58.1	"
2015-11-28," 	45.2	"
2015-11-29," 	16.2	"
2015-11-30," 	7.8	"
2015-12-01," 	10.0	"
2015-12-02," 	16.3	"
2015-12-03," 	25.4	"
2015-12-04," 	27.6	"
2015-12-05," 	15.4	"
2015-12-06," 	13.6	"
2015-12-07," 	16.3	"
2015-12-08," 	22.0	"
2015-12-09," 	31.6	"
2015-12-10," 	21.6	"
2015-12-11," 	29.6	"
2015-12-12," 	13.8	"
2015-12-13," 	11.1	"
2015-12-14," 	23.6	"
2015-12-15," 	51.4	"
2015-12-16," 	40.6	"
2015-12-17," 	28.3	"
2015-12-18," 	23.8	"
2015-12-19," 	23.2	"
2015-12-20," 	27.9	"
2015-12-21," 	17.1	"
2015-12-22," 	7.4	"
2015-12-23," 	7.4	"
2015-12-24," 	18.7	"
2015-12-25," 	20.7	"
2015-12-26," 	6.7	"
2015-12-27," 	9.1	"
2015-12-28," 	7.8	"
2015-12-29," 	19.0	"
2015-12-30," 	19.4	"
2015-12-31," 	33.8	"
2016-01-01," 	46.8	"
2016-01-02," 	16.9	"
2016-01-03," 	40.8	"
2016-01-04," 	52.5	"
2016-01-05," 	71.7	"
2016-01-06," 	54.6	"
2016-01-07," 	51.7	"
2016-01-08," 	43.7	"
2016-01-09," 	28.5	"
2016-01-10," 	31.4	"
2016-01-11," 	38.6	"
2016-01-12," 	37.0	"
2016-01-13," 	21.4	"
2016-01-14," 	16.7	"
2016-01-15," 	47.0	"
2016-01-16," 	26.1	"
2016-01-17," 	69.7	"
2016-01-18," 	64.4	"
2016-01-19," 	55.0	"
2016-01-20," 	63.7	"
2016-01-21," 	33.6	"
2016-01-22," 	36.8	"
2016-01-23," 	75.3	"
2016-01-24," 	84.6	"
2016-01-25," 	27.4	"
2016-01-26," 	31.4	"
2016-01-27," 	24.0	"
2016-01-28," 	12.5	"
2016-01-29," 	17.6	"
2016-01-30," 	14.0	"
2016-01-31," 	10.3	"
2016-02-01," 	12.2	"
2016-02-02," 	7.1	"
2016-02-03," 	8.7	"
2016-02-04," 	11.2	"
2016-02-05," 	16.2	"
2016-02-06," 	35.6	"
2016-02-07," 	23.8	"
2016-02-08," 	21.2	"
2016-02-09," 	11.6	"
2016-02-10," 	12.9	"
2016-02-11," 	14.9	"
2016-02-12," 	18.9	"
2016-02-13," 	23.4	"
2016-02-14," 	34.3	"
2016-02-15," 	38.7	"
2016-02-16," 	16.9	"
2016-02-17," 	13.1	"
2016-02-18," 	30.8	"
2016-02-19," 	22.0	"
2016-02-20," 	32.1	"
2016-02-21," 	11.1	"
2016-02-22," 	3.8	"
2016-02-23," 	12.3	"
2016-02-24," 	13.2	"
2016-02-25," 	18.0	"
2016-02-26," 	38.6	"
2016-02-27," 	53.7	"
2016-02-28," 	48.8	"
2016-02-29," 	37.8	"
2016-03-01," 	18.3	"
2016-03-02," 	27.9	"
2016-03-03," 	31.6	"
2016-03-04," 	23.2	"
2016-03-05," 	38.5	"
2016-03-06," 	28.3	"
2016-03-07," 	33.9	"
2016-03-08," 	29.9	"
2016-03-09," 	30.8	"
2016-03-10," 	15.1	"
2016-03-11," 	12.5	"
2016-03-12," 	20.7	"
2016-03-13," 	17.4	"
2016-03-14," 	35.8	"
2016-03-15," 	13.1	"
2016-03-16," 	17.1	"
2016-03-17," 	24.7	"
2016-03-18," 	21.4	"
2016-03-19," 	9.2	"
2016-03-20," 	24.5	"
2016-03-21," 	19.8	"
2016-03-22," 	13.4	"
2016-03-23," 	17.4	"
2016-03-24," 	30.8	"
2016-03-25," 	57.2	"
2016-03-26," 	50.4	"
2016-03-27," 	43.7	"
2016-03-28," 	31.6	"
2016-03-29," 	21.1	"
2016-03-30," 	12.9	"
2016-03-31," 	18.3	"
2016-04-01," 	8.5	"
2016-04-02," 	27.8	"
2016-04-03," 	21.0	"
2016-04-04," 	23.8	"
2016-04-05," 	30.7	"
2016-04-06," 	35.0	"
2016-04-07," 	20.5	"
2016-04-08," 	19.6	"
2016-04-09," 	12.7	"
2016-04-10," 	12.5	"
2016-04-11," 	15.2	"
2016-04-12,
2016-04-13," 	26.5	"
2016-04-14," 	43.0	"
2016-04-15," 	18.5	"
2016-04-16," 	16.2	"
2016-04-17," 	16.5	"
2016-04-18," 	17.8	"
2016-04-19," 	10.0	"
2016-04-20," 	15.4	"
2016-04-21," 	9.1	"
2016-04-22," 	14.3	"
2016-04-23," 	13.1	"
2016-04-24," 	20.3	"
2016-04-25," 	10.2	"
2016-04-26," 	10.9	"
2016-04-27," 	10.3	"
2016-04-28," 	13.4	"
