Column1,Column2
Zanieczyszczenie,Wroc³aw - Na Grobli - py³ zawieszony PM2.5
2016-03-15," 	20.4	"
2016-03-16," 	28.6	"
2016-03-17," 	65.0	"
2016-03-18," 	36.0	"
2016-03-19," 	15.8	"
2016-03-20," 	18.2	"
2016-03-21," 	15.9	"
2016-03-22," 	14.3	"
2016-03-23," 	21.3	"
2016-03-24," 	30.0	"
2016-03-25," 	48.8	"
2016-03-26," 	19.5	"
2016-03-27," 	31.2	"
2016-03-28," 	16.0	"
2016-03-29," 	12.4	"
2016-03-30," 	14.4	"
2016-03-31," 	21.2	"
2016-04-01," 	16.4	"
2016-04-02," 	23.2	"
2016-04-03," 	28.0	"
2016-04-04," 	30.4	"
2016-04-05," 	40.9	"
2016-04-06," 	28.2	"
2016-04-07," 	13.9	"
2016-04-08," 	17.1	"
2016-04-09," 	22.5	"
2016-04-10," 	20.4	"
2016-04-11," 	24.8	"
2016-04-12," 	47.0	"
2016-04-13," 	35.2	"
2016-04-14," 	21.2	"
2016-04-15," 	19.5	"
2016-04-16," 	13.4	"
2016-04-17," 	15.5	"
2016-04-18," 	13.1	"
2016-04-19," 	17.4	"
2016-04-20," 	11.8	"
2016-04-21," 	18.8	"
2016-04-22," 	17.5	"
2016-04-23," 	22.0	"
2016-04-24," 	8.5	"
2016-04-25," 	14.4	"
2016-04-26," 	12.6	"
2016-04-27," 	14.6	"
2016-04-28," 	12.7	"
2016-04-29," 	17.2	"
2016-04-30," 	18.0	"
2016-05-01," 	16.2	"
2016-05-02," 	15.1	"
2016-05-03," 	18.5	"
2016-05-04," 	9.9	"
2016-05-05," 	11.3	"
2016-05-06," 	16.8	"
2016-05-07," 	14.9	"
2016-05-08," 	11.9	"
2016-05-09," 	11.1	"
2016-05-10," 	10.8	"
2016-05-11," 	12.4	"
2016-05-12," 	12.3	"
2016-05-13," 	12.4	"
2016-05-14," 	12.0	"
2016-05-15," 	3.8	"
2016-05-16," 	7.0	"
2016-05-17," 	7.9	"
2016-05-18," 	13.0	"
2016-05-19," 	17.8	"
2016-05-20," 	22.5	"
2016-05-21," 	17.5	"
2016-05-22," 	18.3	"
2016-05-23," 	15.2	"
2016-05-24," 	18.0	"
2016-05-25," 	13.3	"
2016-05-26," 	14.6	"
2016-05-27," 	16.4	"
2016-05-28," 	18.0	"
2016-05-29," 	10.9	"
2016-05-30," 	12.0	"
2016-05-31," 	13.4	"
2016-06-01," 	8.5	"
2016-06-02," 	8.8	"
2016-06-03," 	14.0	"
2016-06-04," 	18.0	"
2016-06-05," 	17.2	"
2016-06-06," 	7.2	"
2016-06-07," 	9.4	"
2016-06-08," 	11.8	"
2016-06-09," 	7.9	"
2016-06-10," 	12.2	"
2016-06-11," 	8.1	"
2016-06-12," 	13.9	"
2016-06-13," 	10.6	"
2016-06-14," 	9.8	"
2016-06-15," 	9.8	"
2016-06-16," 	7.4	"
2016-06-17," 	7.7	"
2016-06-18," 	7.7	"
2016-06-19," 	8.8	"
2016-06-20,
2016-06-21,
2016-06-22,
2016-06-23,
2016-06-24,
2016-06-25,
2016-06-26,
2016-06-27,
2016-06-28,
2016-06-29,
2016-06-30,
2016-07-01,
2016-07-02,
2016-07-03,
2016-07-04,
2016-07-05,
2016-07-06,
2016-07-07,
2016-07-08,
2016-07-09,
2016-07-10,
2016-07-11,
2016-07-12,
2016-07-13," 	12.2	"
2016-07-14," 	6.9	"
2016-07-15," 	6.3	"
2016-07-16,
2016-07-17,
2016-07-18,
2016-07-19," 	10.0	"
2016-07-20," 	10.2	"
2016-07-21," 	14.3	"
2016-07-22," 	15.1	"
2016-07-23," 	18.5	"
2016-07-24," 	20.8	"
2016-07-25," 	20.9	"
2016-07-26," 	20.9	"
2016-07-27," 	18.1	"
2016-07-28," 	16.1	"
2016-07-29," 	16.4	"
2016-07-30," 	10.5	"
2016-07-31," 	11.2	"
2016-08-01," 	7.5	"
2016-08-02,
2016-08-03,
2016-08-04,
2016-08-05,
2016-08-06,
2016-08-07,
2016-08-08,
2016-08-09," 	8.4	"
2016-08-10," 	5.0	"
2016-08-11,
2016-08-12," 	9.8	"
2016-08-13," 	8.6	"
2016-08-14," 	9.0	"
2016-08-15," 	6.8	"
2016-08-16," 	8.2	"
2016-08-17," 	9.4	"
2016-08-18," 	11.2	"
2016-08-19," 	15.8	"
2016-08-20," 	17.5	"
2016-08-21," 	11.2	"
2016-08-22," 	8.6	"
2016-08-23," 	11.9	"
2016-08-24," 	11.5	"
2016-08-25," 	10.6	"
2016-08-26," 	13.4	"
2016-08-27," 	13.1	"
2016-08-28," 	21.1	"
2016-08-29," 	14.3	"
2016-08-30," 	6.8	"
2016-08-31,
2016-09-01,
2016-09-02," 	16.8	"
2016-09-03," 	18.0	"
2016-09-04," 	14.1	"
2016-09-05," 	5.5	"
2016-09-06," 	8.1	"
2016-09-07,
2016-09-08,
2016-09-09," 	18.7	"
2016-09-10," 	23.9	"
2016-09-11," 	24.0	"
2016-09-12," 	26.7	"
2016-09-13," 	24.7	"
2016-09-14," 	19.2	"
2016-09-15," 	15.1	"
2016-09-16," 	25.7	"
2016-09-17," 	26.4	"
2016-09-18," 	15.5	"
2016-09-19," 	15.1	"
2016-09-20," 	9.9	"
2016-09-21," 	12.5	"
2016-09-22," 	14.0	"
2016-09-23," 	22.7	"
2016-09-24," 	24.6	"
2016-09-25," 	23.2	"
2016-09-26," 	14.4	"
2016-09-27," 	21.8	"
2016-09-28," 	24.2	"
2016-09-29," 	9.5	"
2016-09-30,
2016-10-01," 	16.1	"
2016-10-02," 	9.3	"
2016-10-03," 	6.7	"
2016-10-04," 	5.2	"
2016-10-05," 	4.5	"
2016-10-06," 	5.6	"
2016-10-07,
2016-10-08,
2016-10-09," 	9.2	"
2016-10-10," 	10.4	"
2016-10-11," 	18.3	"
2016-10-12," 	9.1	"
2016-10-13," 	15.1	"
2016-10-14," 	20.7	"
2016-10-15," 	21.0	"
2016-10-16," 	23.0	"
2016-10-17,
2016-10-18," 	27.9	"
2016-10-19," 	19.9	"
2016-10-20," 	16.8	"
2016-10-21,
2016-10-22,
2016-10-23," 	30.6	"
2016-10-24," 	30.5	"
2016-10-25," 	30.4	"
2016-10-26," 	27.5	"
2016-10-27," 	33.7	"
2016-10-28," 	27.1	"
2016-10-29," 	7.7	"
2016-10-30," 	7.6	"
2016-10-31," 	16.1	"
2016-11-01," 	14.5	"
2016-11-02," 	8.2	"
2016-11-03," 	11.0	"
2016-11-04," 	23.9	"
2016-11-05," 	28.6	"
2016-11-06," 	24.5	"
2016-11-07," 	18.4	"
2016-11-08," 	28.1	"
2016-11-09," 	43.6	"
2016-11-10," 	64.2	"
2016-11-11," 	55.2	"
2016-11-12," 	30.8	"
2016-11-13," 	47.8	"
2016-11-14," 	36.0	"
2016-11-15," 	33.1	"
2016-11-16," 	14.5	"
2016-11-17," 	13.2	"
2016-11-18," 	19.4	"
2016-11-19," 	22.5	"
2016-11-20," 	19.8	"
2016-11-21," 	22.8	"
2016-11-22," 	27.6	"
2016-11-23," 	60.6	"
2016-11-24," 	50.7	"
2016-11-25," 	29.1	"
2016-11-26," 	39.4	"
2016-11-27," 	12.3	"
2016-11-28," 	10.0	"
2016-11-29," 	17.1	"
2016-11-30," 	16.6	"
2016-12-01," 	11.7	"
2016-12-02," 	7.4	"
2016-12-03," 	20.7	"
2016-12-04," 	29.5	"
2016-12-05," 	49.2	"
2016-12-06," 	34.2	"
2016-12-07," 	31.7	"
2016-12-08," 	25.8	"
2016-12-09," 	18.4	"
2016-12-10," 	15.3	"
2016-12-11," 	13.6	"
2016-12-12," 	13.2	"
2016-12-13," 	52.9	"
2016-12-14," 	23.4	"
2016-12-15," 	18.4	"
2016-12-16," 	52.3	"
2016-12-17," 	75.4	"
2016-12-18," 	40.2	"
2016-12-19," 	32.7	"
2016-12-20," 	36.4	"
2016-12-21," 	50.8	"
2016-12-22," 	55.6	"
2016-12-23," 	36.7	"
2016-12-24," 	21.0	"
2016-12-25," 	9.7	"
2016-12-26," 	5.5	"
2016-12-27," 	7.6	"
2016-12-28," 	13.2	"
2016-12-29," 	46.1	"
2016-12-30," 	59.6	"
2016-12-31," 	86.6	"
2017-01-01," 	53.6	"
2017-01-02," 	31.3	"
2017-01-03," 	12.7	"
2017-01-04," 	6.1	"
2017-01-05," 	8.3	"
2017-01-06," 	13.5	"
2017-01-07," 	37.0	"
2017-01-08," 	54.6	"
2017-01-09," 	131.5	"
2017-01-10," 	90.6	"
2017-01-11," 	34.2	"
2017-01-12," 	17.0	"
2017-01-13," 	12.6	"
2017-01-14," 	16.7	"
2017-01-15," 	14.5	"
2017-01-16," 	37.1	"
2017-01-17," 	48.9	"
2017-01-18," 	53.7	"
2017-01-19," 	59.6	"
2017-01-20," 	69.9	"
2017-01-21," 	42.4	"
2017-01-22," 	69.0	"
2017-01-23," 	59.4	"
2017-01-24," 	43.2	"
2017-01-25," 	49.0	"
2017-01-26," 	66.2	"
2017-01-27," 	70.8	"
2017-01-28," 	68.0	"
2017-01-29," 	92.8	"
2017-01-30," 	88.4	"
2017-01-31," 	40.1	"
2017-02-01," 	62.7	"
2017-02-02," 	52.4	"
2017-02-03," 	60.0	"
2017-02-04," 	46.0	"
2017-02-05,
2017-02-06,
2017-02-07,
2017-02-08,
2017-02-09,
2017-02-10,
2017-02-11," 	45.1	"
2017-02-12," 	56.6	"
2017-02-13," 	66.0	"
2017-02-14," 	102.5	"
2017-02-15," 	177.4	"
2017-02-16," 	109.1	"
2017-02-17,
2017-02-18,
2017-02-19,
2017-02-20,
2017-02-21," 	7.6	"
2017-02-22," 	9.3	"
2017-02-23," 	8.6	"
2017-02-24," 	7.5	"
2017-02-25," 	15.8	"
2017-02-26," 	13.0	"
2017-02-27," 	18.6	"
2017-02-28," 	19.1	"
2017-03-01," 	10.6	"
2017-03-02," 	9.9	"
2017-03-03," 	15.6	"
2017-03-04," 	20.8	"
2017-03-05," 	14.0	"
2017-03-06," 	18.3	"
2017-03-07," 	21.5	"
2017-03-08," 	27.5	"
2017-03-09," 	30.4	"
2017-03-10," 	27.8	"
2017-03-11," 	17.4	"
2017-03-12," 	25.0	"
2017-03-13," 	34.6	"
2017-03-14," 	56.9	"
2017-03-15," 	21.6	"
2017-03-16," 	14.1	"
2017-03-17," 	30.5	"
2017-03-18," 	9.9	"
2017-03-19," 	7.4	"
2017-03-20," 	15.1	"
2017-03-21," 	12.3	"
2017-03-22," 	9.1	"
2017-03-23," 	25.2	"
2017-03-24," 	29.6	"
2017-03-25," 	29.9	"
2017-03-26," 	16.2	"
2017-03-27," 	29.0	"
2017-03-28," 	36.1	"
2017-03-29," 	30.6	"
2017-03-30," 	24.4	"
2017-03-31," 	19.2	"
2017-04-01," 	20.4	"
2017-04-02," 	18.6	"
2017-04-03," 	19.9	"
2017-04-04," 	33.4	"
2017-04-05," 	32.4	"
2017-04-06," 	8.1	"
2017-04-07," 	7.1	"
2017-04-08," 	15.5	"
2017-04-09," 	23.5	"
2017-04-10," 	15.3	"
2017-04-11," 	9.4	"
2017-04-12," 	13.8	"
2017-04-13," 	9.4	"
2017-04-14," 	10.0	"
2017-04-15," 	14.2	"
2017-04-16," 	9.7	"
2017-04-17," 	9.9	"
2017-04-18," 	13.8	"
2017-04-19," 	11.1	"
2017-04-20," 	14.2	"
2017-04-21," 	20.7	"
2017-04-22," 	10.4	"
2017-04-23," 	6.1	"
2017-04-24," 	9.6	"
2017-04-25," 	13.1	"
2017-04-26," 	11.6	"
2017-04-27," 	18.4	"
2017-04-28," 	16.3	"
2017-04-29," 	20.6	"
2017-04-30," 	14.6	"
2017-05-01," 	12.2	"
2017-05-02," 	20.5	"
2017-05-03," 	21.9	"
2017-05-04," 	15.5	"
2017-05-05," 	23.9	"
2017-05-06," 	22.3	"
2017-05-07," 	12.8	"
2017-05-08," 	7.0	"
2017-05-09," 	6.4	"
2017-05-10," 	12.2	"
2017-05-11," 	13.3	"
2017-05-12," 	17.7	"
2017-05-13," 	16.6	"
2017-05-14," 	17.5	"
2017-05-15," 	10.6	"
2017-05-16," 	12.3	"
2017-05-17," 	18.0	"
2017-05-18," 	19.0	"
2017-05-19," 	19.1	"
2017-05-20," 	14.2	"
2017-05-21," 	15.5	"
2017-05-22," 	12.5	"
2017-05-23," 	15.7	"
2017-05-24," 	11.8	"
2017-05-25," 	7.9	"
2017-05-26," 	10.5	"
2017-05-27," 	10.9	"
2017-05-28," 	12.2	"
2017-05-29," 	12.1	"
2017-05-30," 	16.5	"
